code,ticker,name,industry,exchange,market,listed_date,cfi_code,benchmark,theme,region,source,price,ret_1d,ret_5d,ret_20d,ret_60d,ma5,ma20,ma60,ma20_slope,ma60_slope,bias20,dist_20d_high,dist_52w_high,last_price_date,calendar_staleness_days,volume_ratio20,atr_pct14,er20,vol20,maxdd20,keynes_legacy,keynes_v2,trend,rs_5d_vs_bench,rs_20d_vs_bench,rs_60d_vs_bench,avg_turnover20_twd,median_turnover20_twd,liquidity_capacity_2pct_2d_twd,acceleration,r_rs20,r_rs60,r_accel,r_slope,r_volume,r_high,r_quality,leader_score_v1,r_turnover,rs_acceleration,r_rs_accel,extension_quality,r_extension,taiwan_candidate_score_v1,taiwan_early_score_v2,taiwan_early_score_v3,trend_stage,reaction_state,extension_risk,candidate_eligible,research_priority_score,candidate_bucket,candidate_rank
2801,2801.TW,彰銀,金融保險業,TWSE,上市,1962/02/15,ESVUFR,^TWII,金融保險業,TW,TWSE_ISIN,28.899999618530273,0.03214284351893837,0.07635006361025365,0.2092050242596395,0.3370666733026173,28.039999771118165,25.960000133514406,23.95462640126546,0.007812438509221977,0.0038289488704115167,0.11325113520397578,0.0,0.0,2026-09-16,1,1.464593811225557,0.027310913416261233,0.6329115757746373,0.07838401350723752,-0.019264422128130843,1.5349258123250031,1.6892255912860834,STRONG_UP,0.061367889126174635,0.16707198260588818,0.3449729558479947,716935403.5623465,710644083.1965456,28425763.327861823,0.024048807545343776,0.9507864028411973,0.9715880263825469,0.9127346524606799,0.9507864028411973,0.88268156424581,0.9974632166412988,0.9908536585365854,0.9511028880823998,0.9015728056823947,0.01959989347470259,0.4946727549467275,0.4337443239801211,0.04363267376966007,0.849300379760513,0.8469404751683163,0.803435336635196,PERSISTENT,PERSISTENT,NORMAL,True,0.849300379760513,CONFIRMED,14
3441,3441.TWO,聯一光,光電業,TPEX,上櫃,2010/10/04,ESVUFR,^TWII,光電業,TW,TWSE_ISIN,186.0,0.09734513274336276,0.2961672473867596,1.1016949152542375,1.059800594839285,166.6,137.2150001525879,97.43500010172527,0.028203329729774605,0.013784255596317279,0.3555369295861348,0.0,0.0,2026-09-16,1,0.9422178313015525,0.07507680491551459,0.5652173913043478,0.27929995407660363,-0.08391608391608396,8.289226103382358,2.229492403863688,STRONG_UP,0.31793586243726724,0.9618812249519826,1.0039852262655278,2774971933.444045,3082699473.75,123307978.95,0.020743518573200226,1.0,0.9979705733130391,0.898021308980213,0.9984779299847792,0.7323514474352463,0.9974632166412988,0.9949186991869918,0.9566184403344714,0.9583967529173009,0.07746555619927159,0.9583967529173009,0.0,0.00837138508371385,0.8453289809786907,0.837819715532155,0.8865136588072041,PERSISTENT,EXTENDED,EXTENDED,True,0.8453289809786907,CONFIRMED,15
3029,3029.TW,零壹,資訊服務業,TWSE,上市,2002/08/26,ESVUFR,^TWII,資訊服務業,TW,TWSE_ISIN,119.5,0.00843881856540074,0.07657657657657668,0.08636363636363642,0.2034239307899457,116.8,112.725,107.15666669209799,0.001975145294328638,0.0011484367222036993,0.06010201818585048,-0.051587301587301626,-0.051587301587301626,2026-09-16,1,4.034774639148416,0.036461446503287503,0.30158730158730157,0.07564022069110368,-0.03964757709251099,0.6057734999227612,0.3443429409406713,STRONG_UP,0.09662522240465399,0.09784942814725595,0.2141980497178665,335557425.675,96957695.75,3878307.83,0.05498566748566758,0.9096905124302385,0.9386098427194317,0.9680365296803652,0.8026382546930492,0.9827323514474352,0.9406392694063926,0.9141260162601627,0.9243636652842047,0.8564180618975139,0.07216286536784,0.9492643328259767,0.6994899090707476,0.15930999492643327,0.8440614013597391,0.8391842420002458,0.8841425784272174,PERSISTENT,PERSISTENT,NORMAL,True,0.8440614013597391,CONFIRMED,16
6416,6416.TW,瑞祺電通,通信網路業,TWSE,上市,2018/04/16,ESVUFR,^TWII,通信網路業,TW,TWSE_ISIN,118.0,0.0,0.11848341232227488,0.21775023882209088,0.47964194310764974,116.2,104.7400001525879,96.50677769978842,0.0063574685342646705,0.003711021871153362,0.12659919637287187,-0.04453441295546556,-0.04453441295546556,2026-09-16,1,0.9973795004320372,0.044007266693484696,0.4537634824959511,0.13177292002308952,-0.06829268292682922,1.5960112958400907,0.7498286193014758,STRONG_UP,0.15232836566863295,0.27119952242758294,0.5050114204835529,120085547.41367874,59322607.25,2372904.29,0.06404585261675216,0.9797057331303907,0.989345509893455,0.9736174530695079,0.9274479959411466,0.7577450482478415,0.9512937595129376,0.9608739837398373,0.9485742319658912,0.7777777777777778,0.08452848506173721,0.9660071029934043,0.36700401813564065,0.03297818366311517,0.8422263183155217,0.8282710322158571,0.884210082902026,PERSISTENT,PERSISTENT,NORMAL,True,0.8422263183155217,CONFIRMED,17
6683,6683.TWO,雍智科技,半導體業,TPEX,上櫃,2019/04/23,ESVUFR,^TWII,半導體業,TW,TWSE_ISIN,1595.0,0.10000000000000009,0.16423357664233573,0.3403361344537814,-0.17365624528842194,1392.0,1295.0,1344.9065551757812,0.0031464712265375644,-0.0032490860199798936,0.23166023166023164,0.0,-0.37500705531655176,2026-09-16,1,2.2180214279894797,0.07321988356471115,0.3446808510638298,0.24954580394962153,-0.11643835616438358,2.4165978867893916,0.47008343404157366,REBOUND,0.06587342309724775,0.1463174975455579,-0.04527101047778559,1298602442.0,1015388900.0,40615556.0,0.07914954302889038,0.9416539827498731,0.4287163876204972,0.9791983764586504,0.8554033485540334,0.94667343829355,0.24708269913749364,0.9390243902439024,0.7668549173032633,0.9289700659563673,0.029294048710858278,0.6473871131405378,0.0,0.00837138508371385,0.8484285892043659,0.8452276017150389,0.8319268134560148,EARLY,EXTENDED,EXTENDED,True,0.8319268134560148,EARLY,18
3045,3045.TW,台灣大,通信網路業,TWSE,上市,2002/08/26,ESVUFR,^TWII,通信網路業,TW,TWSE_ISIN,124.5,0.0040322580645162365,0.04184100418410042,0.09691629955947145,0.08749943020861961,122.2,117.8,113.53753051757812,0.004488364545599127,0.0007541772410708038,0.05687606112054322,0.0,0.0,2026-09-16,1,0.9629531737811832,0.01491681009753299,0.7857142857142857,0.03183419608630282,-0.008474576271186418,0.7260309650976673,2.3920353093259354,STRONG_UP,0.0846924109734768,0.11264096386902422,0.1389826838710978,1001071304.975,988995892.5,39559835.7,0.017611929294232553,0.9223744292237442,0.8843226788432268,0.8807711821410451,0.8919330289193302,0.744540375825292,0.9974632166412988,0.9954268292682927,0.9025101654611596,0.9183155758498224,0.05653217000622074,0.9137493658041603,0.7156196943972839,0.17554540842212074,0.8308707073428342,0.8307181523070098,0.8649650756837778,PERSISTENT,PERSISTENT,NORMAL,True,0.8308707073428342,CONFIRMED,19
2890,2890.TW,永豐金,金融保險業,TWSE,上市,2002/05/09,ESVUFR,^TWII,金融保險業,TW,TWSE_ISIN,45.29999923706055,0.016835017123324247,0.04861107493133776,0.14974612900221262,0.20166636764457513,44.25,41.80999965667725,39.79936752319336,0.004885927310713032,0.004085520340405289,0.08347284403351884,0.0,0.0,2026-09-16,1,1.5747986808252632,0.02633238289104759,0.6082476172872764,0.05551193054178302,-0.01641408424817037,1.0194990041196772,1.6407774918768552,STRONG_UP,0.0591613734799874,0.12052387083459282,0.22105835808661956,1047930417.1467545,972016492.7368965,38880659.70947586,0.011174542680784605,0.9259259259259259,0.9446981227803145,0.8457635717909691,0.900050735667174,0.9029964448958863,0.9974632166412988,0.9898373983739838,0.926320421364024,0.9218670725520041,0.029030405771339196,0.6433282597666159,0.5826357798324058,0.0821917808219178,0.8292108075738223,0.8269015613078435,0.8135842220842231,PERSISTENT,PERSISTENT,NORMAL,True,0.8292108075738223,CONFIRMED,20
2880,2880.TW,華南金,金融保險業,TWSE,上市,2001/12/19,ESVUFR,^TWII,金融保險業,TW,TWSE_ISIN,47.349998474121094,0.009594817347583273,0.06764374528108608,0.21410252497746396,0.334651944245016,46.23999938964844,42.77249946594238,40.16255702972412,0.0061116580947968855,0.003728946751257987,0.10701967538332768,-0.00733757407170299,-0.00733757407170299,2026-09-16,1,1.0465363220270292,0.025871186767146795,0.6987443745207689,0.05572494382088312,-0.01771878238584934,1.5474503230221925,2.684667307688359,STRONG_UP,0.07260464195892524,0.17688406399554912,0.34758302350501313,735543776.9455372,639098389.4019051,25563935.576076202,0.014118114036720086,0.9573820395738204,0.9720953830542871,0.8655504819888381,0.9228817858954845,0.7775520568816658,0.9873160832064941,0.9974593495934959,0.9321180863603523,0.9025875190258752,0.02838362596003796,0.6336884830035515,0.4649016230833616,0.0487062404870624,0.8273992826083878,0.8203468315188085,0.8063693485647551,PERSISTENT,PERSISTENT,NORMAL,True,0.8273992826083878,CONFIRMED,21
2412,2412.TW,中華電,通信網路業,TWSE,上市,2000/10/27,ESVUFR,^TWII,通信網路業,TW,TWSE_ISIN,143.5,0.0,0.028673835125448077,0.05514705882352944,0.03871929941018504,141.9,138.2,137.31195424397785,0.0015450967510387231,3.9614182959866276e-05,0.0383502170767005,-0.00347222222222221,-0.00347222222222221,2026-09-16,1,1.460541884275388,0.010701841712294675,0.7142857142857143,0.021481012750197908,-0.0073260073260073,0.4062057875875547,1.8337476338101477,STRONG_UP,0.06621905406578255,0.04296910222635986,0.0782413046122511,1399620191.45,1290771481.5,51630859.26,0.014887070419565718,0.8346017250126839,0.7950279046169457,0.8691019786910198,0.7747336377473364,0.8811579481970544,0.9918822932521563,0.991869918699187,0.8619856887697865,0.9355657026889903,0.05547677850919258,0.9071537290715372,0.8082489146164975,0.32014205986808725,0.8269514731308264,0.8385946900196164,0.8641914528365595,PERSISTENT,PERSISTENT,NORMAL,True,0.8269514731308264,CONFIRMED,22
3094,3094.TW,聯傑,半導體業,TWSE,上市,2007/08/06,ESVUFR,^TWII,半導體業,TW,TWSE_ISIN,44.54999923706055,0.05443785176474658,0.0919117664245861,0.2289654961947738,-0.015469630120208855,42.720000457763675,40.86000003814697,38.70666675567627,0.006673330563220853,0.003555238586150297,0.09030835035410156,-0.12303149791073986,-0.12303149791073986,2026-09-16,1,0.9486944125128,0.06661857876866806,0.30402928457935835,0.1971173403834624,-0.12258066156859038,1.6735818731538354,0.35315115284142273,STRONG_UP,0.05808737758878224,0.15943571694458725,0.05747593367667159,263312368.91606808,209987349.93428612,8399493.997371444,0.034670392375892645,0.9482496194824962,0.7387113140537798,0.9426686960933536,0.9309994926433283,0.7379380396140173,0.8209030948756976,0.9181910569105691,0.8670081404997443,0.8401826484018264,0.01822844835263543,0.46473871131405375,0.5484582482294922,0.06747843734145104,0.8246060386819225,0.8165582094878769,0.7710799098133276,PERSISTENT,PERSISTENT,NORMAL,True,0.8246060386819225,CONFIRMED,23
1709,1709.TW,和益,化學工業,TWSE,上市,1986/07/03,ESVUFR,^TWII,化學工業,TW,TWSE_ISIN,39.04999923706055,0.09999997850874776,0.09691013794417391,0.23588261393167276,0.8886374819355063,36.41999969482422,34.56241598129272,28.36032600402832,0.00960622299072385,0.009436625036080486,0.12983997583377205,0.0,0.0,2026-09-16,1,1.2825772407353415,0.06072801394966506,0.22053407044929602,0.27169392929649205,-0.08104397360648796,1.2727545566204845,0.19146601152727066,STRONG_UP,0.09039262037504248,0.11389966637806093,0.7476820146144277,522374888.01917803,488693743.3917351,19547749.735669404,0.037939484461255724,0.9228817858954845,0.9944190766108574,0.9467275494672754,0.9654997463216641,0.8466226510919248,0.9974632166412988,0.8709349593495935,0.9396654515565821,0.8822932521562659,0.061917703780527245,0.9289700659563673,0.35080012083113976,0.03145611364789447,0.8239177501297961,0.8226141683154391,0.8718375877756611,PERSISTENT,PERSISTENT,NORMAL,True,0.8239177501297961,CONFIRMED,24
6168,6168.TW,宏齊,光電業,TWSE,上市,2003/08/25,ESVUFR,^TWII,光電業,TW,TWSE_ISIN,32.150001525878906,0.09914535131209945,0.08614868620088045,0.3285124178638168,-0.09436615420059424,30.120000457763673,28.55500011444092,26.877500025431313,0.008813502157882068,0.0011548474192242017,0.12589743992401226,0.0,-0.12278307810771871,2026-09-16,1,2.6861476266767133,0.04776716482322129,0.5015773834880632,0.15239355331912127,-0.06913994143120883,2.4664542760425348,1.0812425815048947,STRONG_UP,0.05836336951607857,0.2017094137622164,-0.012775177094084822,188586094.6254878,162419455.38761616,6496778.215504646,0.004020581734926254,0.9660071029934043,0.5149670218163369,0.7691527143581938,0.9578893962455606,0.9619095987811072,0.8214104515474379,0.9811991869918699,0.832108950621945,0.8183663115169965,0.007936016075524466,0.33079654997463215,0.3705128003799387,0.033992897006595635,0.8180269413657796,0.8011559012227296,0.7371796557239734,CONFIRMED,CONFIRMING,NORMAL,True,0.8180269413657796,CONFIRMED,25
2891,2891.TW,中信金,金融保險業,TWSE,上市,2002/05/17,ESVUFR,^TWII,金融保險業,TW,TWSE_ISIN,70.80000305175781,0.01578201078448349,0.06306313324119261,0.09090911228293708,0.050448811451647924,68.6,66.40999965667724,65.82899335225423,0.001275170148977755,0.0002230969938674591,0.06610455379876168,-0.002816858425946256,-0.002816858425946256,2026-09-16,1,1.5092348164911162,0.02189266289041416,0.3121692416869915,0.07169726493095548,-0.0263158335029684,0.6230096870219171,0.39581745093248755,STRONG_UP,0.05583908922789438,0.043644101612692054,0.07203748990344938,2207282806.3126206,1939515445.4279099,77580617.8171164,0.040335855170458346,0.8351090816844241,0.7772704211060375,0.9502790461694571,0.7498731608320649,0.8918232605383444,0.9928970065956367,0.9278455284552846,0.8630171072098652,0.9518011161846778,0.044928063824721365,0.84779299847793,0.6694772310061916,0.136986301369863,0.8156190116535673,0.8275871378987567,0.8488001379853785,PERSISTENT,PERSISTENT,NORMAL,True,0.8156190116535673,CONFIRMED,26
6227,6227.TWO,茂綸,電子通路業,TPEX,上櫃,2003/01/14,ESVUFR,^TWII,電子通路業,TW,TWSE_ISIN,133.0,0.0037735849056603765,0.1367521367521367,0.181623861668899,0.15690373361884213,127.2,117.52689933776855,114.96719652811686,0.0004049491395740505,-0.001011768948507742,0.13165582304492052,-0.01115241635687736,-0.033216822181995176,2026-09-16,1,1.528453030056801,0.04752953813104189,0.31778819212393167,0.18721455706363133,-0.11199999999999999,1.0004412785105266,0.30829824107485954,STRONG_UP,0.21688066763207225,0.16272944389545585,0.14855245520895022,140216712.45,47695400.25,1907816.01,0.09134617133491196,0.9497716894977168,0.8944698122780315,0.9832572298325722,0.6646372399797057,0.8943626206196038,0.9660071029934043,0.9065040650406504,0.906976572168258,0.793505834601725,0.1761983066582083,0.9944190766108574,0.3417208847753974,0.029426686960933535,0.8155874048519272,0.7930282854251165,0.8562774099254937,PERSISTENT,PERSISTENT,NORMAL,True,0.8155874048519272,CONFIRMED,27
6112,6112.TW,邁達特,資訊服務業,TWSE,上市,2003/08/04,ESVUFR,^TWII,資訊服務業,TW,TWSE_ISIN,49.70000076293945,0.03219105270905298,0.12189619907174554,0.12698418327847727,0.16993200352796456,47.85999984741211,45.72750015258789,43.63555876413981,0.00036576282760031667,3.6052770158517824e-05,0.08687333873699066,-0.06049150606118603,-0.08254884320665523,2026-09-16,1,3.23625481429053,0.03384593660569733,0.29787259514173736,0.13113116419059673,-0.04841891348070326,0.9279465275601376,0.2884524700790114,STRONG_UP,0.11465308691470977,0.09233477732772144,0.14894842915163087,110745404.20843811,13469126.041154861,538765.0416461944,0.09015015325212622,0.9036022323693557,0.8954845256215119,0.9827498731608321,0.6595636732623034,0.9710512950736414,0.8924403855910705,0.8998983739837398,0.8947053169818416,0.7686453576864536,0.09156939258277941,0.9715880263825469,0.5656333063150467,0.0745814307458143,0.8153394973533257,0.8001619147841211,0.8581857682817884,PERSISTENT,PERSISTENT,NORMAL,True,0.8153394973533257,CONFIRMED,28
6213,6213.TW,聯茂,電子零組件業,TWSE,上市,2008/01/21,ESVUFR,^TWII,電子零組件業,TW,TWSE_ISIN,550.0,0.05973025048169567,0.05162523900573612,0.13636363636363646,0.7948872444033019,522.4,529.225,419.8305735270182,0.005207236795935275,0.011877412315298512,0.03925551514006331,-0.08180300500834725,-0.08180300500834725,2026-09-16,1,1.1919268448568563,0.06655844155844155,0.18696883852691218,0.20130037817102275,-0.1269296740994854,0.6776365760754237,0.12665525489750637,STRONG_UP,0.05149201216988741,0.05904843691584172,0.7459303256820952,9398340875.175,7840285731.5,313611429.26,0.017534329914827007,0.8604769152714358,0.9939117199391172,0.8802638254693049,0.9071537290715372,0.8263077704418487,0.8939624556062912,0.8358739837398373,0.8922709405120296,0.9878234398782344,0.036729902940926984,0.7772704211060375,0.8037224242996834,0.30948756976154235,0.8130222150909854,0.821482580944644,0.8262642242234055,PERSISTENT,PERSISTENT,NORMAL,True,0.8130222150909854,CONFIRMED,29
